businessId,AvgFromReviews,wIDF,wAvg,wRM,wBase
Z5v1F-tAV897ZmM32N0wfQ,4.04878,3.680116,3.726249,3.746154,3.802145
VZ3rSecjBAKksv2sLfCuVQ,4.4,3.774711,3.806462,3.830243,3.766723
Mysd5IypHqTFkmHlbQeOyA,3.631579,3.475623,3.569723,3.610864,3.735896
#NAME?,3.75,3.830653,3.799761,3.78548,3.813395
38ei9EOHa9WP6iIHOUlHSQ,4.5625,3.598502,3.646872,3.656382,3.656382
HNaOwzN2d78vma3BMls5TA,5,4.156464,4.160077,4.163887,3.766723
iVionVM1-ZyeyaRbuMpIdg,5,3.765222,3.805199,3.841926,3.970529
EreqxAEKm62XtDMRYXglDw,2.875,3.651898,3.680307,3.686521,3.735896
t9fDDws6uSEnAm0eupcLrQ,4.5,4.156876,4.138246,4.129935,3.766723
1Kkm56pwHgSUSQNhn9_hkw,4.666667,3.94694,3.947578,3.948567,3.948567
b3MaC7nWia6uYvJrP8iu1w,4.027273,4.001795,3.976243,3.968611,3.968611
Zw4CvOwXJj1QA85SvB99Hw,3.69697,3.661719,3.69203,3.701056,3.701056
qA62clPxD-X5f03mCX92cg,4,4.125095,4.053825,4.07014,4.757576
OcIxExJjx3hSLSmQbEFaXw,2.333333,3.714494,3.740076,3.758422,3.766723
4JbQSLiRKQudjDn9fYyEiw,4,3.884772,3.803289,3.725698,3.725698
ZXlO9S1MG2I-L5uLSF-nPA,2.923077,3.651898,3.680307,3.686521,3.735896
T8IP3Ns3cZCgdyPqt18Cbw,2.62069,3.407626,3.506752,3.587549,3.656678
nRO4tRwimU12hg7Cnz__iA,4.493671,3.826619,3.802508,3.797634,3.797634
ouxBHpiWqV6mIsP-fjbJAQ,4,4.115669,4.064945,4.058957,4.058957
zwHcKioS_8sp--GKsg0wrw,4.714286,4.081782,4.042192,4.035423,4.035423
lHt5zb4fy_kKG1-Dtfkdlg,2.666667,3.877985,3.889884,3.894209,3.894209
SBMz9sXkko_-fxM1jkGG1w,3.25,3.714865,3.769233,3.798143,3.83564
-8Z6AiHwXInpnl6Q1Ey_5w,2,3.946758,3.908086,3.885036,3.766723
jHte0SjUldZeDDZ5py0ZhA,4.333333,3.61937,3.650656,3.678004,3.769955
XNSito__Fne14TXU0vz1Qw,3.992593,3.914746,3.84521,3.832801,3.832801
OktgAuGBl2X8sZQfbEI0xQ,2.6,3.644655,3.643333,3.643368,3.697175
qyqOfpsAC5ooVROm7fB0jQ,4.088235,3.918517,3.842923,3.823072,3.823072
gXkv89nyNlFyrEdblB3MKw,2.805556,3.795501,3.805966,3.811046,3.811046
K5MUEM9WPK-Z3PJ9VubWkg,3.333333,3.600603,3.653479,3.761847,3.766723
dshbS14z45mJooTv4vYA5Q,4.266667,3.980247,3.968207,3.964834,3.964834
1s8nmET77Bm7nXVp62kcSA,4.25,4.018483,3.963695,3.961363,4.050431
KBmPkWI3qbj-AHkU1Js1gQ,2.285714,3.468856,3.479484,3.474464,3.766723
juzATNnxyBWEdQoDoKrEuw,3.3,3.81648,3.783205,3.774394,3.774394
WTf7fOvesYyhMVGfk3C-pw,5,3.598502,3.646872,3.656382,3.656382
IK96VREFllaz3sj65ZmkYQ,4.083333,3.795231,3.774209,3.769955,3.769955
YcvHN2NGxDxlKKhLRfM1QA,4.25,4.143154,4.125151,4.121538,4.096203
DpVZRn15Trc4oBU6MIxr3g,3.325581,3.626088,3.647303,3.654186,3.654186
bLPTtVgxxlDMUDp5AKPINA,4,3.554383,3.591842,3.620857,3.766723
N5mngndCAvTo3l8UxNGBjw,4.333333,4.077,3.974027,3.948731,4.165493
ulwQfFPpJhUSjyWCTv4pdg,3.1875,3.774711,3.806462,3.830243,3.766723
qL954pD4Buq4fK0zN-ZgTw,4.714286,3.986806,3.956107,3.947562,3.947562
j7XuypdW_w935NhjbvKPQw,3.535294,3.655502,3.681882,3.69271,3.69271
FlhtEidXzQSDuLW65UMazw,3.666667,4.085179,4.067181,4.057162,3.766723
Lfm0zMACRFYpUZR_xGMYAQ,3.866667,3.916968,3.889722,3.882624,3.882624
frO7LlaQZBgixjClIPBeAA,4.5,3.966796,3.918011,3.892357,4.048939
m-3kIelwdkCO1F5G6vnENg,3.666667,3.651898,3.680307,3.686521,3.735896
TWsI4hcD-h1KcL3YdNm7vw,3.2,3.237805,3.339956,3.421735,3.766723
kr2YnV1jxNzJ_JmkB-MxMg,2.333333,3.312253,3.493812,3.676513,3.766723
V2RwQooDieMvOPvz3tcp4A,3,3.853483,3.81092,3.803655,3.803655
Oh362RBusIoDLDR0AFkjGg,3.25,4.367494,4.32739,4.303233,4.463415
RxYntP8Gsu9hH6gtGjQGVw,3.444444,3.853736,3.848558,3.850674,3.921475
f5Zo7ERPbqcj9soe1DimpQ,3.666667,3.737596,3.727418,3.720873,3.766723
KjW4wuwP9Sqp6Bv-k4wicQ,3.642857,3.756795,3.753784,3.753351,3.774038
cxez_hELhwSkHHj9VwL_Hw,3.6,3.509079,3.56304,3.601918,3.766723
PtvngIKM98T0_rW_VfRcSQ,4.666667,3.892945,3.896611,3.906986,3.766723
uKSX1n1RoAzGq4bV8GPHVg,4.026608,3.824118,3.791792,3.788788,3.788788
6SMQl2vR37HvjYWwSl1V3w,3.855263,3.583051,3.617158,3.63717,3.708304
d0JDQRtE8YQduEm_IAVtnw,3.5,3.766723,3.766723,3.766723,3.766723
qzd0Sc2nhArm0ZAnpKdEzA,2,3.922023,3.875457,3.842108,3.766723
ytKoF3d0XQGt5Va8ru0GMQ,2.333333,3.626798,3.662956,3.68019,3.68019
zBl32GAjYcKNpsEGPXXuqg,3.578947,3.982226,3.970796,3.968538,3.968538
ut-kla-EA23nJOij_dcL0Q,3.128205,3.795231,3.774209,3.769955,3.769955
lPtTXn7_VOwqypZs07j2nA,4.125,3.83603,3.811454,3.806359,3.806359
B7EeTzoGOJFwyz7FPUsVIg,3.666667,3.22596,3.356425,3.476062,3.766723
JgA_FDowbryQiKgs6ruBmA,2.666667,3.735896,3.735896,3.735896,3.735896
0Gu2cpJ5x9ZZfDDHohBY_A,3.888889,4.017206,3.971289,3.954042,4.004455
j5HLcBru7FEirYJPbKFVWA,3.675,3.887203,3.863624,3.857654,3.857654
lD5Xn79OBBuDf0zyv_3cWw,3.888889,3.889949,3.905452,3.914371,3.914371
nzfTy-pnGeEgQdRW2CUriA,2.555556,3.910713,3.916327,3.918047,3.918047
A9TCNsHFQvRcsZ6zOB7Xxg,4.291667,3.651898,3.680307,3.686521,3.735896
JRwi26gv3IxoXoRY8gIQ4A,4.222222,3.982226,3.970796,3.968538,3.968538
SahvCnFp3OvUVZIAYCyckw,3.333333,3.735896,3.735896,3.735896,3.735896
WaHbKkBRzrBWdIRbrOG9bw,5,3.97357,3.804195,3.839296,4.735294
4bhJ2kl1WVnNQeH3xJgz6A,2.7,3.982226,3.970796,3.968538,3.968538
hLHMqnIXSVWzDbP-3-RK-Q,4.75,3.910713,3.916327,3.918047,3.918047
4M9s2RT2KlpfzF4kbIMQsA,5,4.21263,4.155204,4.122733,4.409091
ObYf1kZVWfL8NocxUwGJKg,3.57971,3.651898,3.680307,3.686521,3.735896
dLwTMpf63CxWGFRd8KqxEQ,4.75,3.376249,3.440234,3.4919,3.766723
S-QjTijhGYvEKvDznUTqeg,2,3.651898,3.680307,3.686521,3.735896
0db71MbrvcJnyk71COCJBg,3.680672,3.594971,3.647453,3.662329,3.735896
S2wlB-5heOTiDxV-MIxnzw,4,4.048267,4.011131,3.993369,3.993369
C_3j5-s9p9JsMuP8xq0tDg,4,3.669479,3.662438,3.6539,3.6539
mMXmX5qFBKeeFzSnM7Q8cg,3.666667,3.821658,3.80289,3.7928,3.766723
bqktAhYfTOXp8lNwghu1BQ,2.6,3.475623,3.569723,3.610864,3.735896
bpXYwoLyCRmVMbkasZZsDw,2.333333,4.116336,4.086981,4.074574,3.766723
BJQsmZbsmco2qQG6LlALNg,4,3.821658,3.80289,3.7928,3.766723
AhVAj8F7jjMJcqKD30XwMw,4.25,3.911721,3.881294,3.874149,3.874149
dsMvINhoQbIQgSRTBv2B6g,3.816667,3.81499,3.807205,3.807734,3.828244
r6zT-YqmOtHg8BJT3LLzfg,3.083333,3.787916,3.76706,3.762037,3.762037
Jc_DTEvDNo0jQiYjJt_BCw,4.333333,3.635415,3.636591,3.637708,3.724614
eP2WTbTQDCLj6FPNd6Il5Q,2.75,3.651898,3.680307,3.686521,3.735896
s2dVxoxY9WT_ggEXr_FIiQ,5,3.946815,3.923032,3.916671,3.766723
CTSuvTp8ymqtrM2t0lwAOA,4.714286,4.120118,4.092044,4.096203,4.096203
9tSHBEoAhKu-tkU8n6SKjA,3.985816,3.684279,3.69262,3.695621,3.716153
6gVX9y8rhF5WosQDb6yQXw,3.8,3.70142,3.70142,3.70142,3.70142
bL2fxmltCQA3QHMOWzXtHQ,2.5,3.981053,3.941237,3.930289,4.023246
ZHuXFhYBI3YTwLgqVkZRfA,4.333333,3.795231,3.774209,3.769955,3.769955
vQxxDYo-riHU5j9jHhi_tw,3.285714,3.982384,3.916142,3.879343,3.766723
14fTII5Rm4PIFYJ-CA4PIQ,2.333333,3.773022,3.750682,3.732063,3.766723
hwy_8IrXgfzT4UaxAoUVxg,4.333333,3.889949,3.905452,3.914371,3.914371
c0_xuxaKn6ZN20et9jpNFg,3.333333,3.55854,3.597611,3.624586,3.700165
WLYQsFAczUkc845k0ec-1A,2,3.61937,3.650656,3.678004,3.769955
e0sHWHX_GxlhHIrHXbiQgg,4.333333,3.78256,3.78256,3.78256,3.766723
w-8M-VOHICthOgwpQL8UnA,4,4.125894,4.092912,4.082202,4.197655
cE99Cjrj2YXSGs4MECb86w,3.033333,3.823891,3.805428,3.801109,3.801109
ntN85eu27C04nwyPa8IHtw,3.998527,3.788119,3.76799,3.764654,3.764654
MSnAOSajkFXLojJWgRjMCg,3.933333,3.689953,3.739046,3.756264,3.756264
Mpzkoz3wZyZfmi-IDC_S6Q,2,3.565506,3.685264,3.821153,3.970529
2mcmuAvpNIJuV3gV0v9v2A,3.490909,3.81648,3.783205,3.774394,3.774394
cuMMU10KaD0cZ2WdK5XC1A,3.25,3.500512,3.594087,3.627284,3.735896
geJz5pFk61HNCdakk6DhJA,4,4.043154,4.023726,4.010786,4.010786
Ta-fY1c_E8qHBBDQGyxPkg,3.809524,3.824118,3.791792,3.788788,3.788788
AsCm9nAZ1miSNiZXnZla6w,3.75,4.184374,4.140506,4.124061,4.292842
xqO1fp2zuxeeYjPeGP2Eaw,3.454545,3.542266,3.577065,3.596213,3.596213
nLL0sjLdZ13YdvhXKyss7A,4.111111,3.980247,3.968207,3.964834,3.964834
yExYqENb4F6qH6kJxTOaSQ,3.526316,3.78407,3.765169,3.759928,3.759928
qFPJ_bHbS13PoEEKNexnBQ,5,4.015617,3.990477,3.977358,3.977358
EwSCI5IseOKsNj_ucJAgCw,2.5,4.07112,3.98128,3.935065,3.766723
U3ai4VqNSWsrWOrVJObo3w,5,3.999546,3.978438,3.965229,3.766723
5sJjWE6l4fpfO77A0QIcGg,3.866667,3.547049,3.589192,3.616986,3.766723
xWTzwQG73jOY99Q_zFI2gQ,2.333333,3.717414,3.726094,3.731873,3.743501
__szJVgpRqcISuzdLfUfEw,3.666667,3.464973,3.575862,3.652308,3.652308
Vb93xlZKcSuuuZoAkIFCxw,3.555556,3.651898,3.680307,3.686521,3.735896
8vxIr6bHZ_ckJ9jy-xGAQw,5,4.283227,4.252085,4.232428,4.463415
ldyS8f473wv4o9-AHO0ZIQ,3.272727,4.003301,4.014468,4.033283,4.033283
JM6X0PJBcMkAjOuZqMaZsQ,4.277778,3.849546,3.80424,3.798036,3.798036
PhAOb3vhLzTmhh9f06sYgQ,4,3.554383,3.591842,3.620857,3.766723
Pfb6VOIiroqDWOebfgWGPQ,4.147287,3.824118,3.791792,3.788788,3.788788
9ZLbuJ8q5k7l-3CJJeAfSg,4,3.982226,3.970796,3.968538,3.968538
17DI33J8TkcfzyoiIYLQIw,3.745763,3.792449,3.76951,3.76422,3.76422
oATnqNmOwJheEspngG7eZw,4.5,3.982384,3.916142,3.879343,3.766723
cTqTMukpW3nck7_7z2pbuQ,3,3.669786,3.694641,3.700165,3.700165
winRNt7prallDbpaDMS9Ig,3.861111,3.795231,3.774209,3.769955,3.769955
GANrt-tCMcQTGS9x2zCu3A,3.333333,3.7894,3.776622,3.771513,3.771513
On_3zLdujQdvDbBYUirNWw,3.888889,3.883433,3.828019,3.818623,3.818623
i0Y3L91iwCB8acBBqdh9Uw,3.333333,3.635415,3.636591,3.637708,3.724614
fVVpTBLOHZDH4AIACjO4kg,4.5,3.475623,3.569723,3.610864,3.735896
QXTtR0n7BAoe9njF6kUsOQ,4.4,3.537004,3.54386,3.555728,3.766723
jN2vO5zPFBb2ehpbQpk_Dw,4.4,3.980247,3.968207,3.964834,3.964834
drqCrnSqtGffJ1z60aWkxg,3.140351,3.484868,3.552807,3.58548,3.621726
DfmwPevePjeAsfY8RM51QQ,2.333333,3.774711,3.806462,3.830243,3.766723
6Q_WeP3JxYoFciwcjMStWw,3.6,3.691234,3.708922,3.713496,3.713496
jtTG8I_Iu-4QMlZXpdc9Fg,3.75,4.122026,4.105337,4.096355,4.118421
nmTdATqIB1EsbZ3AKlA1nQ,4.333333,3.922023,3.875457,3.842108,3.766723
rO1BrNjNKcbPlyAdhjGTiw,1.818182,3.766723,3.766723,3.766723,3.766723
JxeJdKUlQXAJktl8t7k-ig,5,4.155232,4.049583,4.027824,3.766723
MMMHmbfq3nxUQREU4hKOKg,3,3.590103,3.610797,3.63105,3.766723
Rga1ZkAyy-mFQmICQ2akVw,4.666667,4.036752,3.944204,3.916037,3.766723
2Zl92s9v6lrqbD_LyA1SKg,2.2,3.774711,3.806462,3.830243,3.766723
wPb6f04NSnQc1aCPOR1sEA,5,4.156876,4.138246,4.129935,3.766723
Q0tWheeEldwr0OKHTHB79g,3.565217,3.855439,3.821662,3.811113,3.811113
YWp5PghItJcUKutgUZSMmA,3.5,3.687724,3.71697,3.740503,3.766723
6q_bR4QnrHWGCffxb0dN8Q,3.666667,3.774711,3.806462,3.830243,3.766723
nXyxu-rRUtEkd2No0359Og,5,3.895385,3.906532,3.912313,3.912313
yqTromUJgF6Ll7VVo4iF0A,3.580645,3.669786,3.694641,3.700165,3.700165
8Jj1kLJ4NKAamwE6xtQ7Fg,4.75,3.943076,3.873128,3.84203,3.766723
aVBebzA7D9DpQ-JbiCxQNg,2.619048,3.66661,3.694507,3.702978,3.735896
e9SH226is7aV2KDBOEnOXw,4.125,3.767419,3.760909,3.756803,3.766723
xSaeulDx3iebtWmuRjcoyw,3.142857,3.911721,3.881294,3.874149,3.874149
3SVc0wqI3ulVHR9w_CN6-w,3.384615,3.833884,3.802786,3.800011,3.800011
cjFDprdEXbDDdraONMy5Pg,2.5625,3.498564,3.572891,3.621121,3.656382
zn9it0OA4lUdLYgcMSjlVA,5,3.864945,3.746597,3.726852,4.5625
xqwIJpLhzk960kd94M8gRg,2.75,3.711336,3.746662,3.782383,3.970529
rSAJfCs5DzP-B7yiMtnV6Q,2,3.635415,3.636591,3.637708,3.724614
VGKRrcQ4yPXz1j9QpNLp9A,5,3.769854,3.756602,3.7557,3.7557
UPm6y8qsD6l-cX_fxl0SPQ,4,3.62165,3.649817,3.667679,3.667679
3XRjQn9R-F7YJ-ZEuScIUg,3.791667,3.786516,3.7816,3.780493,3.780493
n8zMpWe7BT5OO0PKuZf5Kw,3,3.766723,3.766723,3.766723,3.766723
pdgGqsEKwC8EAPP-YbuBww,3.333333,2.827077,3.018186,3.244726,3.766723
26DWDgTLuo4qhDbLDJHIdg,3.555556,3.9721,3.915937,3.906548,4.049313
m_fi31gTJ1aASUZbS3QioQ,3.125,3.500512,3.594087,3.627284,3.735896
tr7QFLl2SHD60cHsTxQKQw,4.666667,3.757167,3.755994,3.755609,3.766723
#NAME?,3.857143,3.830653,3.799761,3.78548,3.813395
h-DZ5I-elriLENrNSL7VZw,3.142857,3.635415,3.636591,3.637708,3.724614
Sodko0hlMg7F5doNJGKcWQ,2.957447,3.598502,3.646872,3.656382,3.656382
sF3k_ZSndah1OwduVlb8_w,4.581395,3.982226,3.970796,3.968538,3.968538
QfDhJxiuMn4FnE5YwTIRgg,5,3.65873,3.712093,3.765809,3.766723
MfqEPdcw0UYVdDoV3p77tQ,2.833333,3.04234,3.109742,3.147404,3.766723
8kunNClZ1AD0Rj5bDiFdrQ,3.710526,3.78407,3.765169,3.759928,3.759928
azUslwP4aD4EwN8J3QdnLQ,2.8,3.04234,3.109742,3.147404,3.766723
vZBYSQtTbY9MaYu5qNuU8Q,4.35443,4.252531,4.201334,4.206342,4.206342
fObVI_ax0-YgJfpaYyVmeA,3.666667,3.982226,3.970796,3.968538,3.968538
p4PACGTNOwiLCKBCOUYA8A,2,3.821658,3.80289,3.7928,3.766723
u_bUPjUr7GgdqYsVJo8Llw,3.454545,3.66671,3.678896,3.684619,3.766723
HxXsPb9iFOqm0mfT0W9tmA,5,3.79116,3.86017,3.914584,3.766723
VlEzJ8gehlSMDtAtj0yNHA,3.375,3.774711,3.806462,3.830243,3.766723
Fl9lKEaY10EnXxekPcHPPg,4.566667,3.782559,3.795835,3.802402,3.841556
lwaLY3V7FyG_e9QUTP_N_g,4.509434,3.931511,3.931511,3.931511,3.931511
LtdVdYhs7MAwwTBuHhdsFQ,2,3.513932,3.566152,3.594916,3.735896
dsWCKpbIN7W30pqfRJU0dg,3,3.594971,3.647453,3.662329,3.735896
0flaoi5DDGt-FLbmhVprmA,2.75,3.590924,3.625823,3.666564,3.766723
NKMyRG-hK6_HNMlckY7Hxw,3.235294,3.521438,3.582007,3.604202,3.656382
ccVEGkKVHXtuB4c_2xk6gw,4,3.746554,3.778627,3.814145,3.766723
hlwaq_gf5Ep7p3-MTnkbpQ,3.25,3.853595,3.843058,3.837915,3.766723
pkhWmQTUkH_KKWVzr3Zq9Q,3.833333,3.775162,3.777562,3.778604,3.772563
8aMvQMmyi84eRNEl92ggTg,2.5,3.019825,3.257293,3.408691,3.766723
aCSK6smpWUS1rRiCcS_Paw,3,4.156876,4.138246,4.129935,3.766723
fXtPvVb8vbWvAa_mRjq2ig,3,3.500512,3.594087,3.627284,3.735896
C40IsC_MxEfX3-fOBNe7WA,4,3.715144,3.783022,3.815047,3.931511
yMkXrAbKr3C1BjXIj6CIzA,3.666667,3.982226,3.970796,3.968538,3.968538
dbXi2Ebw8y8W2qBtbDHXxQ,4.75,4.08669,4.075264,4.068148,4.049731
dUJMmr6TFrHmiokijXiyUg,4,3.669786,3.694641,3.700165,3.700165
xfk9eY8gmwn8qsbyd-W6lQ,3.427083,3.66661,3.694507,3.702978,3.735896
vnffHkFJbmd-J3OaBbK2Eg,3.413793,4.141231,3.965208,3.914483,3.914483
r_0k2yqAo1Z4tg_IgXr7Jg,4.017241,3.980247,3.968207,3.964834,3.964834
7rE0WTaxEsb4N0t4qqbvDQ,4.5,3.774711,3.806462,3.830243,3.766723
gbAzDTjOAF-mX53HNV4gQw,4.363636,3.970876,3.881991,3.778201,3.778201
YUdx9Fso7w8Js8XDc4zI1Q,2.333333,3.795231,3.774209,3.769955,3.769955
0m5c7vKiex-mV17hmkAJuw,4.5,3.999546,3.978438,3.965229,3.766723
nRLsX5dEmYBcjhX2720y8A,3.75,3.78256,3.78256,3.78256,3.766723
pYSZAk_Vwq72mqCEW75uAQ,4.2,3.554383,3.591842,3.620857,3.766723
RCc01aDaUvQ-sWfoalfjXA,4.513514,4.006545,3.984081,3.977337,3.977337
Y5clwKIHw8qTpy3pCH1BHQ,3.208333,3.594971,3.647453,3.662329,3.735896
nDHyino_t7O94ZzRHGUApw,3.857143,3.915699,3.883018,3.872109,3.876741
CIpzeDYD252nq0nRA4px5A,3.782609,3.598502,3.646872,3.656382,3.656382
ie3Z-b4O7109XG_PidosKQ,5,3.766723,3.766723,3.766723,3.766723
zmjWXerSZlB0eRLxrKevYQ,3.581395,3.823891,3.805428,3.801109,3.801109
Ot4_B8hzUUruQBcLllMX8w,3.2,3.774711,3.806462,3.830243,3.766723
uMfcbz3rXRBH6UowDVuK7w,4,3.734505,3.738826,3.740683,3.743501
aMsEP51zdkdJpG7so9zmzQ,4.4,4.140305,4.146419,4.148334,3.766723
hXnpdtoFdZhRPaVaRravhQ,5,4.125894,4.092912,4.082202,4.197655
qRcXXAdZlxC9T1ECZGSmow,3.5,3.665583,3.662215,3.660517,3.766723
m8om56s0jjNlzOfZCV0C7A,3,3.686391,3.757859,3.795175,3.795175
SbieCdRBz33V_Hl0sU8HFg,3.25,3.766723,3.766723,3.766723,3.766723
oaw0_xft__I_9Ji5bzsFHQ,2.2,3.951719,3.892337,3.856619,3.766723
62IgG9jZKJG44AypLI-nuw,3,4.052088,3.986161,3.953861,4.11381
gx0mu9P-OXQQinDyrruCpA,3,3.830382,3.816151,3.81052,3.766723
GjG2_JvHg6ISrLchOag_lA,4.666667,3.651898,3.680307,3.686521,3.735896
Ke7MK6kEiC8Ini5BTavaVg,5,4.07112,3.98128,3.935065,3.766723
Lgqk00bglDyZfe5KbLhw6Q,3.142857,3.883433,3.828019,3.818623,3.818623
6Ry-gjGqApTSRZkfdYlLmw,2.125,3.72684,3.730494,3.731549,3.735896
iw7U-ZLP7Kp1gpNdCIf9Gg,3,3.61937,3.650656,3.678004,3.769955
srJKW8K5GPCz_4lVv4MeEA,3.714286,3.634832,3.673938,3.69594,3.756959
IdeaZxHXTodHhNtdZk40QQ,2.75,3.859754,3.808649,3.790623,3.790623
ng4_UnnYPqesby9C0WVz2Q,4.625,4.18282,4.121232,4.101896,4.101896
#NAME?,3.826087,3.830653,3.799761,3.78548,3.813395
y4mfdcHvfYSDOxVRL3QjQg,5,3.810494,3.817633,3.836842,3.83823
0yfN4bdKZfkFSXseB2kOBg,4.222222,3.651898,3.680307,3.686521,3.735896
1DDTdvU06tng7o0vU7-rig,2.5,3.786516,3.7816,3.780493,3.780493
R5J89N9gj3pw97r06Vgolg,2.657143,3.577036,3.645659,3.660498,3.508758
iP-kfBvvuzUSZWW6JI3T7A,5,3.677291,3.677291,3.677291,3.766723
6FECmOLQSICW1ykyBbEHng,5,3.737596,3.727418,3.720873,3.766723
Xhl9kV7_GtZdaVHJXlnucg,4.666667,3.766723,3.766723,3.766723,3.766723
fJjQTT8Fwhy7c5AHjDNN4Q,4,3.778764,3.795479,3.803648,3.803648
Pv1H9KIGZTDgSaCDuTUjdQ,3.615385,3.594971,3.647453,3.662329,3.735896
ArJEYF1XE5QbuVQVUGjv9g,3.666667,3.635415,3.636591,3.637708,3.724614
7Vr6ViqyKasccpajqlVTgg,3,3.810451,3.785245,3.771584,3.766723
zIIX67zBlx8w3WlLCCOdpA,3,4.155232,4.049583,4.027824,3.766723
CSr0ur66eNbIskCy-UGdHg,3.428571,3.823891,3.805428,3.801109,3.801109
U3wDsYO_mXJeF7j11vOfoQ,2.333333,3.637379,3.693097,3.760563,3.766723
xrs15F6cWdIXdLHyCUDjBg,4.222222,3.823891,3.805428,3.801109,3.801109
4LRil5Fdz6_3M5QsZYex6w,1.8,3.895385,3.906532,3.912313,3.912313
wGbIOzoxoxnlV6IfBBVyRw,4.666667,4.451629,4.279364,4.138075,4.666667
Xmr6yd6z48OvgWCI88HQFw,4.428571,3.361412,3.44281,3.505584,3.766723
enBWbS-D59TW6JIJU6gNng,3.4,3.971393,3.913215,3.882498,3.915601
0YCV8260mMgN0PxuzAtO3g,2.333333,3.656142,3.67513,3.704209,3.803655
lzjj3GVp80r2kdfoz-NMYg,5,4.156464,4.160077,4.163887,3.766723
N3KCYVLZ_GDMVPqWpCYXcg,5,4.417283,4.297212,4.251178,4.616667
1QxI2IP3XfndDAY8nyZVPg,3.378788,3.699037,3.71777,3.736316,3.766723
h26RO7jLyJ6YPHegwpQUPQ,2.853659,3.651898,3.680307,3.686521,3.735896
Oif-dEqMVS3ee_p5ZhYyqA,2.666667,3.735896,3.735896,3.735896,3.735896
nDJ9Pbt0RF6iXLgVzGyC3Q,1.75,3.546041,3.597416,3.648404,3.766723
ZRJwVLyzEJq1VAihDhYiow,4.04,3.854637,3.822853,3.816756,3.816756
-0QBrNvhrPQCaeo7mTo0zQ,4.333333,3.735896,3.735896,3.735896,3.735896
hDAIq50U0yPwwo9oLbec5Q,2.833333,3.651898,3.680307,3.686521,3.735896
RjmTpDoZEpjip-fN1wdfpw,4.75,3.605305,3.663159,3.727815,3.931511
9Mz0OkyaInYsOJYdX-oqPg,4.6,3.607049,3.629743,3.656243,3.766723
CdWrHBOvTZ6i0Z37iFaV3g,3.733333,3.824118,3.791792,3.788788,3.788788
CjFaf6r6iP1xcKcChKDgKA,3.333333,3.651898,3.680307,3.686521,3.735896
WtTF0_KzCunQpRoojbF5ww,4.444444,3.774711,3.806462,3.830243,3.766723
2ZnCITVa0abGce4gZ6RhIw,3.5,3.85089,3.823176,3.818185,3.818185
oOqsIaRvdV4La45-JJhfeQ,3.909091,3.792449,3.76951,3.76422,3.76422
9CaRZBhrKP-DG67zcPV_yg,3.75,4.07112,3.98128,3.935065,3.766723
gw1G9caRnvpTA7N079eFCA,4.285714,3.795231,3.774209,3.769955,3.769955
J-ZZcapKrlAlq0h0zAnWKw,2.5,3.735896,3.735896,3.735896,3.735896
OITKr2Mwp_adHlmPgXJ44g,4,4.156876,4.138246,4.129935,3.766723
2bZk38_vJCkAVI0f2TeqZQ,4.636364,4.049694,3.966937,3.962993,4.050431
8H1DwdAAgSBtwDeb2R-hmA,4.357143,3.824388,3.839593,3.848253,3.883605
yn2gSwa1AnL2EQnVNSP5lg,2.833333,3.360137,3.498356,3.656333,3.766723
7U8TYNW4Mvx6m3zexsO0sg,3.915493,3.787916,3.76706,3.762037,3.762037
G65nMj0tqKKcfbSaydpnfQ,4.8,4.100364,4.083775,4.075312,3.766723
yzchwRy-_doB2qsZNY1OfA,3.142857,3.982384,3.916142,3.879343,3.766723
w8GkMhkffGBW1DBzihMLcA,2.666667,3.594971,3.647453,3.662329,3.735896
sW9luIKwMRY5xZRYTzzFkQ,4.333333,3.590103,3.610797,3.63105,3.766723
sAwxt4I4gTiL-08nyarJbg,2.666667,3.980247,3.968207,3.964834,3.964834
jIIcZ64vo9EomZrCYEBO3g,4.444444,3.889949,3.905452,3.914371,3.914371
9ULGsqiGdC4g7FXHMwkhUg,4,4.085179,4.067181,4.057162,3.766723
ZZevr02C4b_g9RwnezdvWw,3.428571,3.651898,3.680307,3.686521,3.735896
rkIK55cyfE8al9yub-4YHQ,3.857143,3.795231,3.774209,3.769955,3.769955
B-FG89Jw729_i5rfA7FT7A,4,3.982226,3.970796,3.968538,3.968538
oGYPsU7IJPhyVpd0F5lfTg,4,3.787502,3.799769,3.804516,3.804516
fmHUszcf4VkFCIbHRcNHkg,4.666667,3.762859,3.7734,3.782078,3.766723
3_bIpfMJmwdmaVAiD4BxeQ,3.714286,3.795231,3.774209,3.769955,3.769955
8r86bJCb6hcoiZCWKL6H3A,4.5,3.905753,3.861996,3.836769,3.766723
PtqfFmnwf6e1JzeADwU_Yg,3.071429,3.882419,3.861796,3.843343,3.772563
v8w1vCDYh6BhXQFzFMUsWg,2.75,3.980247,3.968207,3.964834,3.964834
xCs3AU9QP7j_1Zx5UHmGRw,4,4.01337,3.933716,3.909078,4.084871
BRnnFoWl3iFydC5TwuGwgw,3.8,3.943358,3.854595,3.822362,3.822362
YowLDN2YEKVJpHv0Loqm5A,2.277778,3.94019,3.856488,3.832772,3.832772
A7Soqlerr3L8mNq3YuIqAA,3.5,3.55854,3.597611,3.624586,3.700165
N84LyJdpPLoGc6Pg2Y46iQ,4.15,3.980247,3.968207,3.964834,3.964834
